Plan,Name,Min,Max,Cost,Annual,Send,PPS,
"$203,812",High Volume,"20,735,001","20,740,000","$203,812","$2,038,120","248,880,000",$0.0098,
"$203,861",High Volume,"20,740,001","20,745,000","$203,861","$2,038,610","248,940,000",$0.0098,
"$203,910",High Volume,"20,745,001","20,750,000","$203,910","$2,039,100","249,000,000",$0.0098,
"$203,959",High Volume,"20,750,001","20,755,000","$203,959","$2,039,590","249,060,000",$0.0098,
"$204,008",High Volume,"20,755,001","20,760,000","$204,008","$2,040,080","249,120,000",$0.0098,
"$204,057",High Volume,"20,760,001","20,765,000","$204,057","$2,040,570","249,180,000",$0.0098,
"$204,106",High Volume,"20,765,001","20,770,000","$204,106","$2,041,060","249,240,000",$0.0098,
"$204,155",High Volume,"20,770,001","20,775,000","$204,155","$2,041,550","249,300,000",$0.0098,
"$204,204",High Volume,"20,775,001","20,780,000","$204,204","$2,042,040","249,360,000",$0.0098,
"$204,253",High Volume,"20,780,001","20,785,000","$204,253","$2,042,530","249,420,000",$0.0098,
"$204,302",High Volume,"20,785,001","20,790,000","$204,302","$2,043,020","249,480,000",$0.0098,
"$204,351",High Volume,"20,790,001","20,795,000","$204,351","$2,043,510","249,540,000",$0.0098,
"$204,400",High Volume,"20,795,001","20,800,000","$204,400","$2,044,000","249,600,000",$0.0098,
"$204,449",High Volume,"20,800,001","20,805,000","$204,449","$2,044,490","249,660,000",$0.0098,
"$204,498",High Volume,"20,805,001","20,810,000","$204,498","$2,044,980","249,720,000",$0.0098,
"$204,547",High Volume,"20,810,001","20,815,000","$204,547","$2,045,470","249,780,000",$0.0098,
"$204,596",High Volume,"20,815,001","20,820,000","$204,596","$2,045,960","249,840,000",$0.0098,
"$204,645",High Volume,"20,820,001","20,825,000","$204,645","$2,046,450","249,900,000",$0.0098,
"$204,694",High Volume,"20,825,001","20,830,000","$204,694","$2,046,940","249,960,000",$0.0098,
"$204,743",High Volume,"20,830,001","20,835,000","$204,743","$2,047,430","250,020,000",$0.0098,
"$204,792",High Volume,"20,835,001","20,840,000","$204,792","$2,047,920","250,080,000",$0.0098,
"$204,841",High Volume,"20,840,001","20,845,000","$204,841","$2,048,410","250,140,000",$0.0098,
"$204,890",High Volume,"20,845,001","20,850,000","$204,890","$2,048,900","250,200,000",$0.0098,
"$204,939",High Volume,"20,850,001","20,855,000","$204,939","$2,049,390","250,260,000",$0.0098,
"$204,988",High Volume,"20,855,001","20,860,000","$204,988","$2,049,880","250,320,000",$0.0098,
"$205,037",High Volume,"20,860,001","20,865,000","$205,037","$2,050,370","250,380,000",$0.0098,
"$205,086",High Volume,"20,865,001","20,870,000","$205,086","$2,050,860","250,440,000",$0.0098,
"$205,135",High Volume,"20,870,001","20,875,000","$205,135","$2,051,350","250,500,000",$0.0098,
"$205,184",High Volume,"20,875,001","20,880,000","$205,184","$2,051,840","250,560,000",$0.0098,
"$205,233",High Volume,"20,880,001","20,885,000","$205,233","$2,052,330","250,620,000",$0.0098,
"$205,282",High Volume,"20,885,001","20,890,000","$205,282","$2,052,820","250,680,000",$0.0098,
"$205,331",High Volume,"20,890,001","20,895,000","$205,331","$2,053,310","250,740,000",$0.0098,
"$205,380",High Volume,"20,895,001","20,900,000","$205,380","$2,053,800","250,800,000",$0.0098,
"$205,429",High Volume,"20,900,001","20,905,000","$205,429","$2,054,290","250,860,000",$0.0098,
"$205,478",High Volume,"20,905,001","20,910,000","$205,478","$2,054,780","250,920,000",$0.0098,
"$205,527",High Volume,"20,910,001","20,915,000","$205,527","$2,055,270","250,980,000",$0.0098,
"$205,576",High Volume,"20,915,001","20,920,000","$205,576","$2,055,760","251,040,000",$0.0098,
"$205,625",High Volume,"20,920,001","20,925,000","$205,625","$2,056,250","251,100,000",$0.0098,
"$205,674",High Volume,"20,925,001","20,930,000","$205,674","$2,056,740","251,160,000",$0.0098,
"$205,723",High Volume,"20,930,001","20,935,000","$205,723","$2,057,230","251,220,000",$0.0098,
"$205,772",High Volume,"20,935,001","20,940,000","$205,772","$2,057,720","251,280,000",$0.0098,
"$205,821",High Volume,"20,940,001","20,945,000","$205,821","$2,058,210","251,340,000",$0.0098,
"$205,870",High Volume,"20,945,001","20,950,000","$205,870","$2,058,700","251,400,000",$0.0098,
"$205,919",High Volume,"20,950,001","20,955,000","$205,919","$2,059,190","251,460,000",$0.0098,
"$205,968",High Volume,"20,955,001","20,960,000","$205,968","$2,059,680","251,520,000",$0.0098,
"$206,017",High Volume,"20,960,001","20,965,000","$206,017","$2,060,170","251,580,000",$0.0098,
"$206,066",High Volume,"20,965,001","20,970,000","$206,066","$2,060,660","251,640,000",$0.0098,
"$206,115",High Volume,"20,970,001","20,975,000","$206,115","$2,061,150","251,700,000",$0.0098,
"$206,164",High Volume,"20,975,001","20,980,000","$206,164","$2,061,640","251,760,000",$0.0098,
"$206,213",High Volume,"20,980,001","20,985,000","$206,213","$2,062,130","251,820,000",$0.0098,
"$206,262",High Volume,"20,985,001","20,990,000","$206,262","$2,062,620","251,880,000",$0.0098,
"$206,311",High Volume,"20,990,001","20,995,000","$206,311","$2,063,110","251,940,000",$0.0098,
"$206,360",High Volume,"20,995,001","21,000,000","$206,360","$2,063,600","252,000,000",$0.0098,
"$206,409",High Volume,"21,000,001","21,005,000","$206,409","$2,064,090","252,060,000",$0.0098,
"$206,458",High Volume,"21,005,001","21,010,000","$206,458","$2,064,580","252,120,000",$0.0098,
"$206,507",High Volume,"21,010,001","21,015,000","$206,507","$2,065,070","252,180,000",$0.0098,
"$206,556",High Volume,"21,015,001","21,020,000","$206,556","$2,065,560","252,240,000",$0.0098,
"$206,605",High Volume,"21,020,001","21,025,000","$206,605","$2,066,050","252,300,000",$0.0098,
"$206,654",High Volume,"21,025,001","21,030,000","$206,654","$2,066,540","252,360,000",$0.0098,
"$206,703",High Volume,"21,030,001","21,035,000","$206,703","$2,067,030","252,420,000",$0.0098,
"$206,752",High Volume,"21,035,001","21,040,000","$206,752","$2,067,520","252,480,000",$0.0098,
"$206,801",High Volume,"21,040,001","21,045,000","$206,801","$2,068,010","252,540,000",$0.0098,
"$206,850",High Volume,"21,045,001","21,050,000","$206,850","$2,068,500","252,600,000",$0.0098,
"$206,899",High Volume,"21,050,001","21,055,000","$206,899","$2,068,990","252,660,000",$0.0098,
"$206,948",High Volume,"21,055,001","21,060,000","$206,948","$2,069,480","252,720,000",$0.0098,
"$206,997",High Volume,"21,060,001","21,065,000","$206,997","$2,069,970","252,780,000",$0.0098,
"$207,046",High Volume,"21,065,001","21,070,000","$207,046","$2,070,460","252,840,000",$0.0098,
"$207,095",High Volume,"21,070,001","21,075,000","$207,095","$2,070,950","252,900,000",$0.0098,
"$207,144",High Volume,"21,075,001","21,080,000","$207,144","$2,071,440","252,960,000",$0.0098,
"$207,193",High Volume,"21,080,001","21,085,000","$207,193","$2,071,930","253,020,000",$0.0098,
"$207,242",High Volume,"21,085,001","21,090,000","$207,242","$2,072,420","253,080,000",$0.0098,
"$207,291",High Volume,"21,090,001","21,095,000","$207,291","$2,072,910","253,140,000",$0.0098,
"$207,340",High Volume,"21,095,001","21,100,000","$207,340","$2,073,400","253,200,000",$0.0098,
"$207,389",High Volume,"21,100,001","21,105,000","$207,389","$2,073,890","253,260,000",$0.0098,
"$207,438",High Volume,"21,105,001","21,110,000","$207,438","$2,074,380","253,320,000",$0.0098,
"$207,487",High Volume,"21,110,001","21,115,000","$207,487","$2,074,870","253,380,000",$0.0098,
"$207,536",High Volume,"21,115,001","21,120,000","$207,536","$2,075,360","253,440,000",$0.0098,
"$207,585",High Volume,"21,120,001","21,125,000","$207,585","$2,075,850","253,500,000",$0.0098,
"$207,634",High Volume,"21,125,001","21,130,000","$207,634","$2,076,340","253,560,000",$0.0098,
"$207,683",High Volume,"21,130,001","21,135,000","$207,683","$2,076,830","253,620,000",$0.0098,
"$207,732",High Volume,"21,135,001","21,140,000","$207,732","$2,077,320","253,680,000",$0.0098,
"$207,781",High Volume,"21,140,001","21,145,000","$207,781","$2,077,810","253,740,000",$0.0098,
"$207,830",High Volume,"21,145,001","21,150,000","$207,830","$2,078,300","253,800,000",$0.0098,
"$207,879",High Volume,"21,150,001","21,155,000","$207,879","$2,078,790","253,860,000",$0.0098,
"$207,928",High Volume,"21,155,001","21,160,000","$207,928","$2,079,280","253,920,000",$0.0098,
"$207,977",High Volume,"21,160,001","21,165,000","$207,977","$2,079,770","253,980,000",$0.0098,
"$208,026",High Volume,"21,165,001","21,170,000","$208,026","$2,080,260","254,040,000",$0.0098,
"$208,075",High Volume,"21,170,001","21,175,000","$208,075","$2,080,750","254,100,000",$0.0098,
"$208,124",High Volume,"21,175,001","21,180,000","$208,124","$2,081,240","254,160,000",$0.0098,
"$208,173",High Volume,"21,180,001","21,185,000","$208,173","$2,081,730","254,220,000",$0.0098,
"$208,222",High Volume,"21,185,001","21,190,000","$208,222","$2,082,220","254,280,000",$0.0098,
"$208,271",High Volume,"21,190,001","21,195,000","$208,271","$2,082,710","254,340,000",$0.0098,
"$208,320",High Volume,"21,195,001","21,200,000","$208,320","$2,083,200","254,400,000",$0.0098,
"$208,369",High Volume,"21,200,001","21,205,000","$208,369","$2,083,690","254,460,000",$0.0098,
"$208,418",High Volume,"21,205,001","21,210,000","$208,418","$2,084,180","254,520,000",$0.0098,
"$208,467",High Volume,"21,210,001","21,215,000","$208,467","$2,084,670","254,580,000",$0.0098,
"$208,516",High Volume,"21,215,001","21,220,000","$208,516","$2,085,160","254,640,000",$0.0098,
"$208,565",High Volume,"21,220,001","21,225,000","$208,565","$2,085,650","254,700,000",$0.0098,
"$208,614",High Volume,"21,225,001","21,230,000","$208,614","$2,086,140","254,760,000",$0.0098,
"$208,663",High Volume,"21,230,001","21,235,000","$208,663","$2,086,630","254,820,000",$0.0098,
"$208,712",High Volume,"21,235,001","21,240,000","$208,712","$2,087,120","254,880,000",$0.0098,
"$208,761",High Volume,"21,240,001","21,245,000","$208,761","$2,087,610","254,940,000",$0.0098,
"$208,810",High Volume,"21,245,001","21,250,000","$208,810","$2,088,100","255,000,000",$0.0098,
"$208,859",High Volume,"21,250,001","21,255,000","$208,859","$2,088,590","255,060,000",$0.0098,
"$208,908",High Volume,"21,255,001","21,260,000","$208,908","$2,089,080","255,120,000",$0.0098,
"$208,957",High Volume,"21,260,001","21,265,000","$208,957","$2,089,570","255,180,000",$0.0098,
"$209,006",High Volume,"21,265,001","21,270,000","$209,006","$2,090,060","255,240,000",$0.0098,
"$209,055",High Volume,"21,270,001","21,275,000","$209,055","$2,090,550","255,300,000",$0.0098,
"$209,104",High Volume,"21,275,001","21,280,000","$209,104","$2,091,040","255,360,000",$0.0098,
"$209,153",High Volume,"21,280,001","21,285,000","$209,153","$2,091,530","255,420,000",$0.0098,
"$209,202",High Volume,"21,285,001","21,290,000","$209,202","$2,092,020","255,480,000",$0.0098,
"$209,251",High Volume,"21,290,001","21,295,000","$209,251","$2,092,510","255,540,000",$0.0098,
"$209,300",High Volume,"21,295,001","21,300,000","$209,300","$2,093,000","255,600,000",$0.0098,
"$209,349",High Volume,"21,300,001","21,305,000","$209,349","$2,093,490","255,660,000",$0.0098,
"$209,398",High Volume,"21,305,001","21,310,000","$209,398","$2,093,980","255,720,000",$0.0098,
"$209,447",High Volume,"21,310,001","21,315,000","$209,447","$2,094,470","255,780,000",$0.0098,
"$209,496",High Volume,"21,315,001","21,320,000","$209,496","$2,094,960","255,840,000",$0.0098,
"$209,545",High Volume,"21,320,001","21,325,000","$209,545","$2,095,450","255,900,000",$0.0098,
"$209,594",High Volume,"21,325,001","21,330,000","$209,594","$2,095,940","255,960,000",$0.0098,
"$209,643",High Volume,"21,330,001","21,335,000","$209,643","$2,096,430","256,020,000",$0.0098,
"$209,692",High Volume,"21,335,001","21,340,000","$209,692","$2,096,920","256,080,000",$0.0098,
"$209,741",High Volume,"21,340,001","21,345,000","$209,741","$2,097,410","256,140,000",$0.0098,
"$209,790",High Volume,"21,345,001","21,350,000","$209,790","$2,097,900","256,200,000",$0.0098,
"$209,839",High Volume,"21,350,001","21,355,000","$209,839","$2,098,390","256,260,000",$0.0098,
"$209,888",High Volume,"21,355,001","21,360,000","$209,888","$2,098,880","256,320,000",$0.0098,
"$209,937",High Volume,"21,360,001","21,365,000","$209,937","$2,099,370","256,380,000",$0.0098,
"$209,986",High Volume,"21,365,001","21,370,000","$209,986","$2,099,860","256,440,000",$0.0098,
"$210,035",High Volume,"21,370,001","21,375,000","$210,035","$2,100,350","256,500,000",$0.0098,
"$210,084",High Volume,"21,375,001","21,380,000","$210,084","$2,100,840","256,560,000",$0.0098,
"$210,133",High Volume,"21,380,001","21,385,000","$210,133","$2,101,330","256,620,000",$0.0098,
"$210,182",High Volume,"21,385,001","21,390,000","$210,182","$2,101,820","256,680,000",$0.0098,
"$210,231",High Volume,"21,390,001","21,395,000","$210,231","$2,102,310","256,740,000",$0.0098,
"$210,280",High Volume,"21,395,001","21,400,000","$210,280","$2,102,800","256,800,000",$0.0098,
"$210,329",High Volume,"21,400,001","21,405,000","$210,329","$2,103,290","256,860,000",$0.0098,
"$210,378",High Volume,"21,405,001","21,410,000","$210,378","$2,103,780","256,920,000",$0.0098,
"$210,427",High Volume,"21,410,001","21,415,000","$210,427","$2,104,270","256,980,000",$0.0098,
"$210,476",High Volume,"21,415,001","21,420,000","$210,476","$2,104,760","257,040,000",$0.0098,
"$210,525",High Volume,"21,420,001","21,425,000","$210,525","$2,105,250","257,100,000",$0.0098,
"$210,574",High Volume,"21,425,001","21,430,000","$210,574","$2,105,740","257,160,000",$0.0098,
"$210,623",High Volume,"21,430,001","21,435,000","$210,623","$2,106,230","257,220,000",$0.0098,
"$210,672",High Volume,"21,435,001","21,440,000","$210,672","$2,106,720","257,280,000",$0.0098,
"$210,721",High Volume,"21,440,001","21,445,000","$210,721","$2,107,210","257,340,000",$0.0098,
"$210,770",High Volume,"21,445,001","21,450,000","$210,770","$2,107,700","257,400,000",$0.0098,
"$210,819",High Volume,"21,450,001","21,455,000","$210,819","$2,108,190","257,460,000",$0.0098,
"$210,868",High Volume,"21,455,001","21,460,000","$210,868","$2,108,680","257,520,000",$0.0098,
"$210,917",High Volume,"21,460,001","21,465,000","$210,917","$2,109,170","257,580,000",$0.0098,
"$210,966",High Volume,"21,465,001","21,470,000","$210,966","$2,109,660","257,640,000",$0.0098,
"$211,015",High Volume,"21,470,001","21,475,000","$211,015","$2,110,150","257,700,000",$0.0098,
"$211,064",High Volume,"21,475,001","21,480,000","$211,064","$2,110,640","257,760,000",$0.0098,
"$211,113",High Volume,"21,480,001","21,485,000","$211,113","$2,111,130","257,820,000",$0.0098,
"$211,162",High Volume,"21,485,001","21,490,000","$211,162","$2,111,620","257,880,000",$0.0098,
"$211,211",High Volume,"21,490,001","21,495,000","$211,211","$2,112,110","257,940,000",$0.0098,
"$211,260",High Volume,"21,495,001","21,500,000","$211,260","$2,112,600","258,000,000",$0.0098,
"$211,309",High Volume,"21,500,001","21,505,000","$211,309","$2,113,090","258,060,000",$0.0098,
"$211,358",High Volume,"21,505,001","21,510,000","$211,358","$2,113,580","258,120,000",$0.0098,
"$211,407",High Volume,"21,510,001","21,515,000","$211,407","$2,114,070","258,180,000",$0.0098,
"$211,456",High Volume,"21,515,001","21,520,000","$211,456","$2,114,560","258,240,000",$0.0098,
"$211,505",High Volume,"21,520,001","21,525,000","$211,505","$2,115,050","258,300,000",$0.0098,
"$211,554",High Volume,"21,525,001","21,530,000","$211,554","$2,115,540","258,360,000",$0.0098,
"$211,603",High Volume,"21,530,001","21,535,000","$211,603","$2,116,030","258,420,000",$0.0098,
"$211,652",High Volume,"21,535,001","21,540,000","$211,652","$2,116,520","258,480,000",$0.0098,
"$211,701",High Volume,"21,540,001","21,545,000","$211,701","$2,117,010","258,540,000",$0.0098,
"$211,750",High Volume,"21,545,001","21,550,000","$211,750","$2,117,500","258,600,000",$0.0098,
"$211,799",High Volume,"21,550,001","21,555,000","$211,799","$2,117,990","258,660,000",$0.0098,
"$211,848",High Volume,"21,555,001","21,560,000","$211,848","$2,118,480","258,720,000",$0.0098,
"$211,897",High Volume,"21,560,001","21,565,000","$211,897","$2,118,970","258,780,000",$0.0098,
"$211,946",High Volume,"21,565,001","21,570,000","$211,946","$2,119,460","258,840,000",$0.0098,
"$211,995",High Volume,"21,570,001","21,575,000","$211,995","$2,119,950","258,900,000",$0.0098,
"$212,044",High Volume,"21,575,001","21,580,000","$212,044","$2,120,440","258,960,000",$0.0098,
"$212,093",High Volume,"21,580,001","21,585,000","$212,093","$2,120,930","259,020,000",$0.0098,
"$212,142",High Volume,"21,585,001","21,590,000","$212,142","$2,121,420","259,080,000",$0.0098,
"$212,191",High Volume,"21,590,001","21,595,000","$212,191","$2,121,910","259,140,000",$0.0098,
"$212,240",High Volume,"21,595,001","21,600,000","$212,240","$2,122,400","259,200,000",$0.0098,
"$212,289",High Volume,"21,600,001","21,605,000","$212,289","$2,122,890","259,260,000",$0.0098,
"$212,338",High Volume,"21,605,001","21,610,000","$212,338","$2,123,380","259,320,000",$0.0098,
"$212,387",High Volume,"21,610,001","21,615,000","$212,387","$2,123,870","259,380,000",$0.0098,
"$212,436",High Volume,"21,615,001","21,620,000","$212,436","$2,124,360","259,440,000",$0.0098,
"$212,485",High Volume,"21,620,001","21,625,000","$212,485","$2,124,850","259,500,000",$0.0098,
"$212,534",High Volume,"21,625,001","21,630,000","$212,534","$2,125,340","259,560,000",$0.0098,
